"MasterCatalogName","ProductCode","VariationCode","Enabled","ExtraPrice","FixedListPrice","FixedSalePrice","FixedMSRP","DeltaMSRP","FixedWeight","ExtraWeight","ExtraCost","FulfillmentTypes","MfgPartNo","UPC","DistPartNo","sleeping-bag-shape","sleeping-capacity","fits-up-to","length","lens-color","sock-height","material","frame-color","meat","gear-capacity","temperature-rating","gender","brand-colors","hat-style","number-of-exterior-pockets","shirt-size","shirt-style","inseam-in.-","shoe-size","fabric-type","faset-color","size","pant-rise","pant-size","metal-type","attribut-bd","finish"
"Mystic Outdoors Master","HikeJack_002","HikeJack_002-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Shady-Blue/Urban-Navy","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeJack_002","HikeJack_002-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Shady-Blue/Urban-Navy","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeJack_002","HikeJack_002-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Shady-Blue/Urban-Navy","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeJack_002","HikeJack_002-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Asphalt-Grey/Tnf-Black","","","","","","","","","XXXL","","","","",""
"Mystic Outdoors Master","HikeJack_002","HikeJack_002-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Asphalt-Grey/Tnf-Black","","","","","","","","","XXL","","","","",""
"Mystic Outdoors Master","HikeJack_002","HikeJack_002-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Asphalt-Grey/Tnf-Black","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeJack_002","HikeJack_002-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Asphalt-Grey/Tnf-Black","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeJack_002","HikeJack_002-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Asphalt-Grey/Tnf-Black","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeJack_002","HikeJack_002-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Asphalt-Grey/Tnf-Black","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-24","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Oaks-Brown","","","","","","","","","XXL","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-23","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Oaks-Brown","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-22","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Oaks-Brown","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-21","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Oaks-Brown","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-20","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Oaks-Brown","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-19","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Oaks-Brown","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-18","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Buffalo-Green","","","","","","","","","XXL","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-17","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Buffalo-Green","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-16","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Buffalo-Green","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-15","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Buffalo-Green","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-14","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Buffalo-Green","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-13","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Buffalo-Green","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-12","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Big-Sur-Blue","","","","","","","","","XXL","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-11","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Big-Sur-Blue","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-10","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Big-Sur-Blue","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Big-Sur-Blue","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Big-Sur-Blue","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Big-Sur-Blue","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Andes-Blue","","","","","","","","","XXL","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Andes-Blue","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Andes-Blue","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Andes-Blue","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Andes-Blue","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeJack_001","HikeJack_001-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Andes-Blue","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","Hats_010","Hats_010-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Wheat","","","","","","","","","S/M","","","","",""
"Mystic Outdoors Master","Hats_010","Hats_010-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Wheat","","","","","","","","","L/XL","","","","",""
"Mystic Outdoors Master","Hats_010","Hats_010-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Dusty-Rose","","","","","","","","","S/M","","","","",""
"Mystic Outdoors Master","Hats_010","Hats_010-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Dusty-Rose","","","","","","","","","L/XL","","","","",""
"Mystic Outdoors Master","Hats_010","Hats_010-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","S/M","","","","",""
"Mystic Outdoors Master","Hats_010","Hats_010-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","","","","L/XL","","","","",""
"Mystic Outdoors Master","Hats_009","Hats_009-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","White","","","","","","","","","","","","","",""
"Mystic Outdoors Master","Hats_009","Hats_009-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Seaport","","","","","","","","","","","","","",""
"Mystic Outdoors Master","Hats_008","Hats_008-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Dusk","","","","","","","","","S/M","","","","",""
"Mystic Outdoors Master","Hats_008","Hats_008-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Dusk","","","","","","","","","L/XL","","","","",""
"Mystic Outdoors Master","Hats_008","Hats_008-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Crocus","","","","","","","","","S/M","","","","",""
"Mystic Outdoors Master","Hats_008","Hats_008-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Crocus","","","","","","","","","L/XL","","","","",""
"Mystic Outdoors Master","Hats_007","Hats_007-12","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Pewter","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","Hats_007","Hats_007-11","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Pewter","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Hats_007","Hats_007-10","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Pewter","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Hats_007","Hats_007-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Pewter","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Hats_007","Hats_007-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Earth","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","Hats_007","Hats_007-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Earth","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Hats_007","Hats_007-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Earth","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Hats_007","Hats_007-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Earth","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Hats_007","Hats_007-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Cairn","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","Hats_007","Hats_007-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Cairn","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","Hats_007","Hats_007-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Cairn","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","Hats_007","Hats_007-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Cairn","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","Hats_006","Hats_006-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Pelican","","","","","","","","","","","","","",""
"Mystic Outdoors Master","Hats_006","Hats_006-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Big-Sur-Blue","","","","","","","","","","","","","",""
"Mystic Outdoors Master","Hats_005","Hats_005-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Slate","","","","","","","","","","","","","",""
"Mystic Outdoors Master","Hats_005","Hats_005-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Nightshade","","","","","","","","","","","","","",""
"Mystic Outdoors Master","Hats_004","Hats_004-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sangria","","","","","","","","","S/M","","","","",""
"Mystic Outdoors Master","Hats_004","Hats_004-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sangria","","","","","","","","","L/XL","","","","",""
"Mystic Outdoors Master","Hats_004","Hats_004-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Dusk","","","","","","","","","S/M","","","","",""
"Mystic Outdoors Master","Hats_004","Hats_004-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Dusk","","","","","","","","","L/XL","","","","",""
"Mystic Outdoors Master","HikeJack_015","HikeJack_015-33","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Marine-Blue","","","","","","","","","12","","","","",""
"Mystic Outdoors Master","HikeJack_015","HikeJack_015-32","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Marine-Blue","","","","","","","","","10","","","","",""
"Mystic Outdoors Master","HikeJack_015","HikeJack_015-31","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Marine-Blue","","","","","","","","","9","","","","",""
"Mystic Outdoors Master","HikeJack_015","HikeJack_015-30","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Marine-Blue","","","","","","","","","8","","","","",""
"Mystic Outdoors Master","HikeJack_015","HikeJack_015-29","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Marine-Blue","","","","","","","","","7","","","","",""
